"unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
79,"T0000085","flat-mz",0.1909,21.1481,NA,NA,NA,NA,18500,NA,NA,NA,NA,NA,NA,NA,NA,NA,43900,44400,44400,44400,45400,45800,NA,47800,47800,48300,48300,47800,NA,44900,44400,44900,44400,44900,44900,44900,44900,44900,44900,44900,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,"SD"
80,"T0000085","flat",0.172,21.4748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43400,NA,NA,43400,NA,86900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83900,NA,NA,16100,"SD"
81,"T0000085","flat",0.0286,21.8695,NA,NA,NA,NA,NA,NA,NA,NA,49800,NA,49800,49800,49800,50200,49800,49800,49800,49800,49800,49800,49800,NA,NA,NA,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,50200,49800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
82,"T0000085","flat",0.0225,22.3124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,40500,40500,40500,NA,NA,NA,NA,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
83,"T0000085","flat",0.0716,22.5551,NA,NA,NA,NA,NA,NA,NA,16100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,41000,NA,41000,41000,41000,NA,NA,41000,41000,NA,NA,40500,40500,41000,NA,NA,NA,NA,NA,NA,40500,40500,40500,NA,"SD"
84,"T0000085","flat",0.1162,22.9672,NA,NA,84900,NA,NA,84400,84400,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,41000,41500,41500,41500,41500,41500,41500,41500,41500,41500,NA,83000,NA,NA,NA,NA,NA,41500,41500,41000,41500,41000,41000,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
85,"T0000085","flat",0.1024,23.4255,NA,NA,NA,NA,NA,NA,41500,41500,41500,NA,NA,NA,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,NA,41000,41500,41000,41000,41000,NA,41500,41000,41000,41500,41500,41000,41000,41000,41500,41500,NA,NA,NA,NA,NA,NA,NA,"SD"
86,"T0000085","flat",0.1111,23.6625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,NA,NA,NA,NA,"SD"
87,"T0000085","flat",0.0742,24.1505,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,NA,41000,NA,NA,40500,NA,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
88,"T0000085","flat",0.0143,24.4167,NA,NA,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,50700,50700,50200,50200,50200,NA,"SD"
89,"T0000085","flat under flat",0.152,24.5186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,41000,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,NA,NA,"SD"
90,"T0000085","flat",0.0389,24.7024,NA,NA,NA,NA,NA,41900,NA,NA,NA,NA,NA,41500,41500,41500,41500,41500,41500,41500,41000,41000,41000,NA,41000,41000,41000,41000,41000,41000,41000,41500,41000,41000,41000,41900,41500,41500,41900,41900,41900,41900,41900,41900,41900,42400,41900,42400,41900,42400,NA,NA,"SD"
91,"T0000085","flat",0.068,24.7802,NA,NA,NA,NA,43400,NA,NA,NA,NA,42400,NA,NA,NA,NA,41500,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,41000,41000,41000,41500,41000,NA,NA,41500,41900,41900,42400,42400,42400,NA,42900,NA,"SD"
92,"T0000085","flat",0.0583,24.9717,NA,NA,NA,NA,NA,NA,NA,NA,44900,44400,43900,43900,43900,43400,NA,NA,NA,NA,42400,42400,41900,41900,41900,41900,41900,41500,41500,41500,41500,41500,41500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41500,41500,NA,NA,41500,41900,42400,NA,43400,"SD"
93,"T0000085","flat",0.132,25.1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,41000,NA,41000,NA,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,NA,NA,NA,NA,NA,NA,"SD"
94,"T0000085","flat",0.0803,25.4259,NA,NA,NA,NA,NA,86400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,40500,40500,40500,NA,40000,40000,39500,40000,40000,40000,40000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,39500,NA,NA,NA,NA,NA,39500,39500,39500,39000,"SD"
95,"T0000085","flat",0.1264,25.6721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
96,"T0000085","flat",0.0542,26.0613,NA,42400,NA,42400,41900,NA,41500,41500,41500,41500,41000,41000,41000,41000,NA,NA,NA,NA,NA,39500,39500,39500,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
97,"T0000085","flat",0.0486,26.2348,42400,42400,42400,42400,42400,42400,41900,41900,41900,41500,41500,41500,41500,41500,NA,NA,40500,40500,NA,NA,NA,40000,40000,NA,NA,NA,NA,NA,NA,NA,40000,NA,40000,39500,39500,40000,40000,39500,39500,39500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
98,"T0000085","flat",0.0957,26.7243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
99,"T0000085","flat under flat",0.1387,26.8718,41900,41900,41500,41000,41000,40500,40500,39500,39500,39500,NA,NA,NA,39000,NA,NA,NA,NA,NA,NA,NA,38000,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
100,"T0000085","flat",0.045,27.0561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,40500,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,41000,NA,NA,41500,NA,NA,NA,NA,NA,NA,NA,"SD"
101,"T0000085","flat",0.0317,27.8558,43400,43400,43900,43900,43900,43400,43400,43400,NA,NA,NA,42900,42900,42900,42400,42400,42400,41900,41900,41900,41900,41900,41500,41500,41500,41500,41500,41000,41000,41000,41000,40500,40500,40000,40500,40500,40500,40000,40000,40000,40000,40000,39500,NA,NA,NA,NA,NA,NA,NA,"SD"
102,"T0000085","flat",0.107,28.0355,41500,41500,41900,41900,41900,41900,41500,41500,41500,41500,41000,41000,41000,40500,40500,40500,40500,40500,40000,40000,NA,NA,40000,40000,40000,40000,40000,40000,40000,40000,39500,NA,NA,NA,39500,39500,39500,39500,39500,39500,39500,39500,NA,NA,39000,39500,39000,39500,39000,NA,"SD"
103,"T0000085","flat",0.1008,28.2567,NA,NA,NA,NA,NA,NA,NA,NA,40500,40500,40500,40000,40500,40500,40000,40000,NA,NA,39500,39500,NA,NA,NA,40500,NA,39500,NA,NA,NA,NA,NA,39500,40000,40000,40000,40000,40000,40000,40000,39500,40000,NA,NA,NA,NA,40000,39500,39000,39000,38500,"SD"
104,"T0000085","flat",0.0972,28.4687,NA,NA,NA,NA,NA,NA,NA,40000,40000,40500,NA,40000,NA,NA,NA,NA,39500,39000,39500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,NA,39500,NA,NA,NA,NA,NA,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
105,"T0000085","step up",0.1203,28.6735,NA,NA,NA,NA,40500,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52700,52200,52200,"SD"
106,"T0000085","flat",0.0419,28.9003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,NA,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
107,"T0000085","short",0.0087,28.9868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
108,"T0000085","flat",0.0522,29.2536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
109,"T0000085","flat",0.0542,30.5955,45400,45400,NA,NA,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
110,"T0000085","flat",0.0865,31.2565,51700,51700,51200,51200,NA,NA,51200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14600,NA,NA,22900,14600,14600,NA,NA,NA,NA,NA,NA,NA,NA,46800,NA,NA,NA,47300,47800,NA,47800,14600,NA,48300,NA,NA,"SD"
111,"T0000085","flat",0.0921,33.0368,NA,44400,NA,NA,42900,42900,NA,NA,NA,41900,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
112,"T0000085","flat",0.0819,33.8488,NA,NA,NA,NA,NA,NA,NA,40500,40000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
113,"T0000085","flat under flat",0.1182,34.0531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,40500,40500,40000,40000,NA,NA,NA,NA,39500,NA,NA,39000,NA,NA,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
114,"T0000085","flat under flat",0.1121,34.2737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,41000,41000,40500,40500,40500,40000,40000,NA,NA,NA,NA,NA,NA,39000,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
115,"T0000085","unclear",0.0153,34.7253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
116,"T0000085","flat",0.0609,35.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
117,"T0000085","flat",0.0926,36.6008,NA,NA,NA,51700,51700,51200,50700,50700,50200,49800,49800,NA,NA,48800,49300,48800,48800,48800,NA,48300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,NA,44900,44400,44400,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
118,"T0000085","flat",0.0332,37.2116,NA,NA,NA,NA,NA,NA,NA,NA,43900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
119,"T0000085","flat",0.128,38.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
120,"T0000085","flat",0.0788,39.2412,NA,NA,43400,43400,NA,NA,42900,42900,42900,42900,NA,42400,42400,42400,42400,42400,41900,41900,NA,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,41500,41500,41500,41500,41500,41900,41900,41500,41900,41900,41900,41900,41900,NA,"SD"
121,"T0000085","flat",0.0578,39.4424,43400,NA,NA,NA,NA,NA,NA,NA,42400,42400,42400,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
122,"T0000085","flat",0.0455,40.9651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
123,"T0000085","flat under flat",0.1049,41.1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
124,"T0000085","flat",0.1474,41.6081,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
125,"T0000085","flat",0.0276,42.0142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
126,"T0000085","flat",0.0701,42.2256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
127,"T0000085","flat",0.0261,42.3905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
128,"T0000085","flat",0.0296,42.4524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
129,"T0000085","flat",0.1382,42.6132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,40000,40500,40000,40000,NA,NA,40000,40000,40500,NA,NA,NA,NA,39500,39500,NA,NA,NA,39000,39500,39500,39500,39500,39500,39000,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
130,"T0000085","flat",0.0583,43.6413,NA,NA,NA,NA,NA,48300,48300,47800,NA,48300,NA,47800,NA,NA,NA,47800,NA,NA,47800,48300,47800,96100,47800,47800,47800,48300,47800,47800,48300,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,48300,NA,NA,NA,NA,"SD"
131,"T0000085","flat",0.0332,47.3103,NA,NA,NA,NA,NA,NA,39500,39500,39000,39500,39500,39500,39500,39500,39500,39000,39500,39000,39500,39000,39000,NA,NA,NA,NA,NA,39000,39000,NA,NA,NA,39000,40000,NA,39000,NA,NA,NA,NA,NA,NA,NA,NA,39000,NA,NA,NA,NA,NA,NA,"SD"
132,"T0000085","step down",0.0788,47.4941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
133,"T0000085","flat",0.0337,48.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,NA,NA,NA,NA,NA,39000,39000,NA,NA,NA,NA,NA,NA,NA,39000,NA,NA,NA,NA,"SD"
134,"T0000085","flat",0.0517,48.6164,NA,NA,NA,NA,NA,NA,40500,40500,NA,40500,40500,40500,NA,NA,NA,40500,40500,NA,40000,NA,40000,40000,40000,40000,NA,NA,NA,NA,40000,NA,NA,40000,40000,NA,NA,39500,39500,39500,39500,NA,39500,39500,39000,39000,39500,39000,39000,39000,NA,NA,"SD"
135,"T0000085","flat under flat",0.0721,48.8197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,51200,51200,51200,51200,51700,51700,51200,50700,"SD"
136,"T0000085","flat",0.0783,49.5057,52700,52700,53200,53700,53700,53700,53200,NA,53200,52700,52700,52700,52200,52200,52200,51700,51700,51200,51200,51200,51200,51200,51200,50700,50700,50200,50200,50200,49800,49800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48300,NA,NA,NA,48800,48800,NA,48800,NA,"SD"
137,"T0000085","flat",0.0696,49.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
138,"T0000085","flat",0.0721,51.243,NA,NA,NA,NA,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,41000,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
139,"T0000085","flat",0.0312,51.9101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
140,"T0000085","flat",0.0655,53.7415,NA,NA,53200,53200,52700,52200,52200,51200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
141,"T0000085","flat",0.0645,53.9304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,51700,51700,NA,NA,52200,52200,NA,"SD"
142,"T0000085","flat",0.0609,54.2929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
143,"T0000085","flat over flat",0.1064,54.4942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47800,NA,47800,NA,NA,47300,47300,47300,47300,47300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
144,"T0000085","flat",0.025,54.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
145,"T0000085","flat",0.0542,54.9488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
146,"T0000085","flat",0.1044,55.1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,NA,NA,NA,NA,NA,"SD"
147,"T0000085","flat",0.0768,56.2831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81000,NA,NA,NA,81500,82000,82000,82000,82500,NA,NA,NA,NA,NA,"SD"
148,"T0000085","flat",0.066,56.4725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
149,"T0000085","flat",0.0512,57.1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42900,42900,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
150,"T0000085","flat",0.0675,57.7407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
151,"T0000085","flat",0.0619,57.9348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
152,"T0000085","flat",0.0317,58.1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
153,"T0000085","flat",0.0747,59.4175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,NA,NA,NA,NA,NA,NA,NA,NA,44400,44900,45400,45800,NA,46300,46800,46800,NA,NA,"SD"
154,"T0000085","short",0.0112,59.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
155,"T0000085","flat",0.0276,60.5204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
156,"T0000085","flat",0.0793,61.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
