file.name,label,start.time
T0000159,flat,179.0412
T0000159,flat,180.2224
T0000159,flat,180.3781
T0000159,short,180.5445
T0000159,flat,180.6397
T0000159,flat over flat,180.8404
T0000159,short,182.7783
T0000159,flat,182.9642
T0000159,flat harmx,183.1618
T0000159,flat,184.1228
T0000159,flat,184.3497
T0000159,flat,184.4986
T0000159,flat,186.6495
T0000159,short,187.032
T0000159,flat,188.4477
T0000159,flat,189.0826
T0000159,flat over flat,189.251
T0000159,flat over flat harmx,189.4876
T0000159,flat,189.6499
T0000159,flat-z harmx,189.7241
T0000159,flat-z,189.9304
T0000159,flat,190.3057
T0000159,flat harmx,190.4634
T0000159,flat harmx under flat,190.6841
T0000159,flat,191.5013
T0000159,flat,191.7352
T0000159,flat harmx,191.8556
T0000159,flat-z,192.4428
T0000159,flat,194.2261
T0000159,flat,195.2122
T0000159,flat,195.5962
T0000159,flat,195.8865
T0000159,flat,197.0995
T0000159,flat,197.5623
T0000159,flat,197.8449
T0000159,flat,201.9517
T0000159,flat,202.1877
T0000159,flat,202.4494
T0000159,short,202.6193
T0000159,flat,202.6485
T0000159,flat,202.9475
T0000159,flat,203.8522
T0000159,complex harmx,206.275
T0000159,short,206.532
T0000159,flat harm,206.6257
T0000159,flat-z harm,206.7916
T0000159,flat-mz harm,207.3021
T0000159,flat over flat harmx,207.5125
T0000159,shrot,207.6615
T0000159,flat over flat harmx,207.7608
T0000159,flat,207.9549
T0000159,flat harmx,208.0424
T0000159,flat over flat harmx,208.3025
T0000159,flat,208.6405
T0000159,flat,208.8217
T0000159,flat,209.475
T0000159,flat harmx,210.3572
T0000159,flat harmx,212.4175
T0000159,flat harmx,212.7011
T0000159,short,213.2654
T0000159,short,214.4215
T0000159,flat over flat harmx,214.5633
T0000159,flat-mz,215.1505
T0000159,flat under flat,215.3067
T0000159,flat harmx,215.512
T0000159,flat-z harmx,215.7608
T0000159,flat,217.2892
T0000159,flat,221.4266
T0000159,complex harmx,222.766
T0000159,flat,223.64
T0000159,flat and upward ramp,223.7767
T0000159,unclear,224.0337
T0000159,flat,224.195
T0000159,step down,224.3532
T0000159,flat,224.5335
T0000159,flat harmx,224.9093
T0000159,flat,228.461
T0000159,flat,228.7539
T0000159,flat,228.9305
T0000159,flat,229.1194
T0000159,flat,229.3161
T0000159,flat,229.6709
T0000159,flat,230.3902
T0000159,flat,230.7153
T0000159,flat,230.8567
T0000159,flat,231.0302
T0000159,flat harmx,231.1915
T0000159,flat,231.3978
T0000159,flat-z harmx,231.6974
T0000159,flat harmx,231.8658
T0000159,flat,232.0035
T0000159,flat,232.6932
T0000159,flat,234.0531
T0000159,flat,234.6142
T0000159,flat,238.5105
T0000159,short,239.3113
T0000159,short,247.0405
T0000159,flat,293.0954
T0000159,complex,300.2864
T0000159,short-ur,300.5491
T0000159,flat,305.4935
T0000159,flat,305.6809
T0000159,short,306.222
T0000159,flat,330.4954
T0000159,flat,330.7566
T0000159,flat,331.7125
T0000159,short,441.0091
T0000159,flat-z,466.6014
T0000159,flat,485.6468
T0000159,flat,485.9637
T0000159,flat,505.432
T0000159,short,520.2298
T0000159,flat,520.3579
T0000159,flat,520.4469
T0000159,flat,520.6282
T0000159,flat,521.1586
T0000159,flat,521.3829
T0000159,flat,521.5877
T0000159,short,521.7059
T0000159,short,572.2265
T0000159,flat,585.3056
T0000159,short,586.1893
T0000159,flat,590.9652
T0000159,flat,591.619
T0000159,flat,591.6846
T0000159,short,592.7577
T0000159,short,593.0818
T0000159,short,593.4279
T0000159,flat,593.6931
T0000159,flat,593.8181
T0000159,short,596.3361
T0000159,short,596.3699
T0000159,short,596.3986
T0000159,flat,596.8076
T0000159,flat,596.8414
T0000159,flat over flat,596.9622
T0000159,short,597.1624
T0000159,flat short-c,597.2208
T0000159,short,597.4251
T0000159,step up,599.6313
T0000159,flat,602.2215
T0000159,flat,602.4324
T0000159,short,602.5881
T0000159,flat,603.1354
T0000159,complex,603.2849
T0000159,flat,603.7719
T0000159,unclear,604.0104
T0000159,step up,604.1907
T0000159,unclear,604.3079
T0000159,flat,604.651
T0000159,flat,605.2295
T0000159,flat,605.6499
T0000159,step down,605.7282
T0000159,flat,605.9939
T0000159,flat,606.2023
T0000159,step down harmx,606.3554
T0000159,flat harm,606.9826
T0000159,short,607.0584
T0000159,flat harm,607.1766
T0000159,short,607.4731
T0000159,flat,607.9923
T0000159,flat over flat harmx,608.2621
T0000159,multi-step,608.4342
T0000159,step up,608.6394
T0000159,flat harmx,608.7131
T0000159,flat,608.8294
T0000159,step up,609.0106
T0000159,flat,610.0454
T0000159,short,611.3295
T0000159,short,611.3684
T0000159,flat,611.6541
T0000159,flat,612.4134
T0000159,flat,612.5465
T0000159,flat,613.3222
T0000159,flat,613.4522
T0000159,flat,613.5521
T0000159,upward ramp,613.6693
T0000159,short,613.8598
T0000159,step down harmx under flat,614.127
T0000159,flat harmx,614.3226
T0000159,flat-z,614.4829
T0000159,flat,614.8444
T0000159,flat,615.0021
T0000159,short,615.1629
T0000159,short,618.5559
T0000159,flat,619.5911
T0000159,upward ramp,619.7217
T0000159,short,620.0166
T0000159,flat,620.1517
T0000159,short,620.29
T0000159,short,620.3596
T0000159,short,620.9653
T0000159,upward ramp,621.0826
T0000159,short,621.2208
T0000159,flat,621.5075
T0000159,short,621.8731
T0000159,upward ramp,622.7077
T0000159,short,622.8521
T0000159,flat,623.1301
T0000159,flat,623.8448
T0000159,short,624.0076
T0000159,short,624.1484
T0000159,short,624.2841
T0000159,flat,624.5642
T0000159,short,624.6364
T0000159,short,624.7485
T0000159,flat,624.9067
T0000159,flat,625.5513
T0000159,flat,626.4463
T0000159,flat,628.2009
T0000159,short,628.8491
T0000159,short,641.4766
T0000159,short,654.4414
T0000159,flat,697.5989
T0000159,flat,697.9497
T0000159,flat,698.1196
T0000159,flat,698.6224
T0000159,short,698.8011
T0000159,flat,712.6876
T0000159,flat,712.7628
T0000159,flat,713.0229
T0000159,flat,713.2528
T0000159,short,713.3706
T0000159,flat harmx,716.9658
T0000159,flat,717.3386
T0000159,flat harmx,717.5367
T0000159,flat,717.8547
T0000159,flat,718.0866
T0000159,flat,718.359
T0000159,flat,733.1993
T0000159,flat,733.4476
T0000159,idk,755.6474
T0000159,flat,758.2551
T0000159,flat,758.3124
T0000159,flat,758.9406
T0000159,short,759.1495
T0000159,flat,760.897
T0000159,flat,761.1038
T0000159,FLAT,764.1553
T0000159,flat,771.4365
T0000159,short,772.0678
T0000159,flat,773.4993
T0000159,short,806.3876
T0000159,flat,807.3528
T0000159,flat,808.1766
T0000159,short,808.3041
T0000159,idk,808.4956
T0000159,idk,808.7731
T0000159,flat,809.7843
T0000159,flat,809.923
T0000159,flat,810.1063
T0000159,idk,810.4284
T0000159,idk,810.8211
T0000159,flat,816.9057
T0000159,short,837.7036
T0000161,flat,0.001
T0000161,short-ur,0.9159
T0000161,flat,1.9809
T0000161,short,2.1288
T0000161,flat,2.3889
T0000161,flat,5.5127
T0000161,flat,6.7752
T0000161,flat,7.2463
T0000161,flat,7.7414
T0000161,inverted-u,7.8264
T0000161,flat,7.9656
T0000161,flat,8.1264
T0000161,flat over flat,8.4311
T0000161,flat,11.4298
T0000161,flat,14.316
T0000161,flat,15.0312
T0000161,flat,15.3354
T0000161,short-ur,21.0954
T0000161,short-ur,21.8639
T0000161,flat,23.7992
T0000161,flat,24.3394
T0000161,flat,24.6625
T0000161,flat under flat,24.854
T0000161,flat,25.6855
T0000161,flat,29.7098
T0000161,flat under flat,30.8858
T0000161,flat,31.4357
T0000161,flat,31.533
T0000161,flat,32.1018
T0000161,short,32.4771
T0000161,short,32.5437
T0000161,flat,33.8662
T0000161,flat,34.3854
T0000161,complex,34.4478
T0000161,flat,34.7438
T0000161,flat,34.9076
T0000161,flat,35.0663
T0000161,short,35.2839
T0000161,short,35.33
T0000161,flat,35.4324
T0000161,flat,35.5962
T0000161,short-ur,35.8369
T0000161,short-ur,36.0038
T0000161,short,36.163
T0000161,flat,37.2275
T0000161,flat-z,37.6514
T0000161,flat,39.7332
T0000161,complex,42.4084
T0000161,short-ur,42.9296
T0000161,flat,43.4938
T0000161,flat-mz,43.8973
T0000161,flat,44.7063
T0000161,flat,45.5413
T0000161,flat,46.5223
T0000161,flat,46.7722
T0000161,flat,46.9365
T0000161,complex,47.4731
T0000161,short-c,47.5294
T0000161,flat,48.1203
T0000161,flat,48.4382
T0000161,flat,51.9618
T0000161,flat,52.6627
T0000161,flat,54.4384
T0000161,flat-mz,54.6877
T0000161,flat,54.9416
T0000161,flat,55.4106
T0000161,flat,55.7537
T0000161,flat,57.3931
T0000161,flat,57.5462
T0000161,short,57.7525
T0000161,flat over flat,58.8646
T0000161,flat,59.0515
T0000161,flat-z,59.16
T0000161,downward ramp,60.4257
T0000161,flat,60.6612
T0000161,flat,60.7001
T0000161,flat,62.1465
T0000161,flat,72.9415
T0000161,flat,73.0767
T0000161,flat,74.3864
T0000161,flat,76.3832
T0000161,flat,77.3355
T0000161,flat,78.5633
T0000161,flat,80.3829
T0000161,flat,80.6241
T0000161,flat,80.8591
T0000161,flat,81.09
T0000161,flat under flat,82.7284
T0000161,flat under flat,83.2844
T0000161,short,83.9807
T0000161,flat,85.76
T0000161,flat,86.3646
T0000161,flat,88.2938
T0000161,flat,92.4492
T0000161,flat,94.2525
T0000161,flat,94.4332
T0000161,flat,94.6119
T0000161,flat,94.7466
T0000161,inverted-u,94.9611
T0000161,upward ramp,95.1183
T0000161,flat,95.4449
T0000161,flat,95.6718
T0000161,short-ur,95.8289
T0000161,short,95.979
T0000161,flat,96.1807
T0000161,flat,96.7633
T0000161,flat,97.6363
T0000161,flat,99.672
T0000161,flat,99.8932
T0000161,flat under flat,99.9833
T0000161,short,100.227
T0000161,flat,100.6581
T0000161,flat,101.0821
T0000161,flat,102.3964
T0000161,short,102.6324
T0000161,flat,102.7112
T0000161,short,102.9396
T0000161,flat,107.011
T0000161,flat,107.3786
T0000161,flat,108.3135
T0000161,flat,109.0498
T0000161,flat-z,110.4496
T0000161,flat,110.6734
T0000161,flat-z,110.7691
T0000161,flat-z,110.914
T0000161,flat,112.301
T0000161,flat,112.6548
T0000161,flat,112.8038
T0000161,flat,114.5108
T0000161,step down,117.7338
T0000161,flat,118.084
T0000161,flat,118.2484
T0000161,flat-mz,118.6652
T0000161,flat-z,118.9191
T0000161,flat-z,119.1454
T0000161,short-ur,120.1203
T0000161,flat,122.8344
T0000161,flat,123.3418
T0000161,flat,123.8983
T0000161,flat,128.6671
T0000161,flat under flat,129.197
T0000161,flat,129.6005
T0000161,flat,129.8227
T0000161,flat,129.9604
T0000161,short,130.2077
T0000161,flat under flat,130.5149
T0000161,short,131.6101
T0000161,flat,132.2403
T0000161,flat,132.4748
T0000161,flat-mz,132.6341
T0000161,flat-z,132.8814
T0000161,flat,133.1563
T0000161,flat,133.4179
T0000161,flat,133.6575
T0000161,complex,135.4388
T0000161,flat,138.2092
T0000161,flat,138.8113
T0000161,flat,142.4092
T0000161,flat,143.065
T0000161,flat,146.9286
T0000161,flat,147.1738
T0000161,flat-z,147.4176
T0000161,flat,150.1178
T0000161,flat,154.1575
T0000161,flat,154.3075
T0000161,flat,154.6224
T0000161,flat,154.9122
T0000161,flat,155.3372
T0000161,flat,155.672
T0000161,flat,156.2086
T0000161,flat,160.4771
T0000161,flat,160.5913
T0000161,flat,160.7685
T0000161,flat,166.1178
T0000161,flat,167.0251
T0000161,flat,169.3552
T0000161,flat,170.0316
T0000161,flat,172.4569
T0000161,flat,172.6417
T0000161,flat,172.9658
T0000161,flat,175.1423
T0000161,short,176.985
T0000161,flat,177.0373
T0000161,flat,180.2659
T0000161,flat,180.5184
T0000161,flat,181.5618
T0000161,flat,182.3488
T0000161,flat,184.8878
T0000161,flat,185.2492
T0000161,flat,187.4385
T0000161,flat,188.7057
T0000161,flat,189.1722
T0000161,flat,189.4185
T0000161,flat,192.6814
T0000161,flat,192.8284
T0000161,flat,193.0403
T0000161,flat,193.3598
T0000161,flat,194.048
T0000161,flat,199.9959
T0000161,flat,200.1658
T0000161,flat,200.9031
T0000161,flat,201.5098
T0000161,flat,201.731
T0000161,flat,206.3057
T0000161,flat,206.8935
T0000161,flat,211.7841
T0000161,complex,214.1347
T0000161,flat,215.534
T0000161,flat,215.9866
T0000161,flat,217.8334
T0000161,flat,217.9594
T0000161,short-ur,219.1247
T0000161,flat,221.2582
T0000161,short,221.8004
T0000161,flat,222.0753
T0000161,flat,222.5566
T0000161,flat,222.6498
T0000161,flat,234.0208
T0000161,complex,238.0272
T0000161,flat,241.1612
T0000161,flat,242.7965
T0000161,flat,246.0016
T0000161,flat,247.383
T0000161,flat,253.3539
T0000161,flat,262.6498
T0000161,flat,263.6252
T0000161,flat,263.9902
T0000161,flat,264.0691
T0000161,flat,264.259
T0000161,flat,264.6476
T0000161,flat,267.2322
T0000161,flat,267.9649
T0000161,flat,273.8119
T0000161,flat,276.5742
T0000161,flat,278.8362
T0000161,flat,288.6343
T0000161,flat,295.0614
T0000161,upward ramp,297.433
T0000161,flat over flat,303.8023
T0000161,flat,304.0394
T0000161,flat,304.2979
T0000161,flat,309.8352
T0000161,flat,310.2489
T0000161,flat,310.4522
T0000161,flat,312
T0000161,flat,322.8323
T0000161,short-c,324.5429
T0000161,flat,337.3378
T0000161,flat,340.2112
T0000161,flat,340.44
T0000161,flat,344.9364
T0000161,flat,344.9902
T0000161,flat,346.2901
T0000161,flat,346.8308
T0000161,flat,348.9571
T0000161,short-ur,350.0544
T0000161,flat,352.8867
T0000161,flat over flat,353.088
T0000161,flat,353.3562
T0000161,flat,353.5262
T0000161,flat,353.7423
T0000161,flat,354.0188
T0000161,flat,357.312
T0000161,flat,357.5854
T0000161,flat,359.9339
T0000161,inverted-u,362.8933
T0000161,flat,363.0509
T0000161,flat,363.7391
T0000161,flat,364.268
T0000161,flat,364.5311
T0000161,flat,364.59
T0000161,flat,365.4604
T0000161,flat,365.6212
T0000161,flat,365.7943
T0000161,short,366.7225
T0000161,flat,370.7212
T0000161,flat,374.8398
T0000161,flat,375.0584
T0000161,flat,382.3621
T0000161,flat,384.2774
T0000161,flat,390.1859
T0000161,flat,390.38
T0000161,flat,395.5737
T0000161,flat,402.3695
T0000161,short,402.6193
T0000161,flat,403.4047
T0000161,complex,404.4492
T0000161,flat under flat,404.8983
T0000161,flat,405.506
T0000161,short-c,406.8295
T0000161,flat,410.456
T0000161,flat,410.7489
T0000161,flat,410.7893
T0000161,flat,415.9185
T0000161,flat,417.2329
T0000161,flat,421.2029
T0000161,flat,421.4195
T0000161,flat under flat,421.6022
T0000161,flat,424.2042
T0000161,flat,424.8171
T0000161,flat,424.9953
T0000161,flat,425.2728
T0000161,flat,425.5406
T0000161,flat,427.5696
T0000161,flat,431.4321
T0000161,flat,435.3556
T0000161,flat,437.6929
T0000161,flat,438.0395
T0000161,flat,443.9352
T0000161,short,444.1333
T0000161,flat,444.3622
T0000161,flat,444.6827
T0000161,flat over flat,444.8983
T0000161,flat,445.1322
T0000161,flat over flat,445.2167
T0000161,flat,445.3565
T0000161,flat,450.1724
T0000161,flat,455.9974
T0000161,flat,458.7089
T0000161,flat,458.9056
T0000161,flat-mz,459.7422
T0000161,flat-z,460.0366
T0000161,flat-z,460.3607
T0000161,flat,460.8414
T0000161,flat,461.7036
T0000161,flat-mz,461.9386
T0000161,flat,462.1788
T0000161,flat,462.7968
T0000161,short,466.7842
T0000161,short-ur,473.409
T0000161,flat,476.0284
T0000161,flat,480.7464
T0000161,flat,482.8963
T0000161,flat,483.1656
T0000161,flat over flat,483.5486
T0000161,flat under flat,483.7468
T0000161,flat,485.6872
T0000161,flat,485.9781
T0000161,flat,486.187
T0000161,downward ramp,493.3078
T0000161,flat,494.8612
T0000161,flat,495.6124
T0000161,flat,495.9098
T0000161,flat,496.193
T0000161,flat,496.4577
T0000161,flat,496.7091
T0000161,flat,496.9948
T0000161,flat,497.3015
T0000161,flat,500.3929
T0000161,flat,500.8829
T0000161,flat,501.1066
T0000161,flat,501.4661
T0000161,flat under short,501.7594
T0000161,flat,502.0446
T0000161,flat,502.721
T0000161,flat,504.3435
T0000161,flat,506.2855
T0000161,flat,506.5006
T0000161,flat,506.7412
T0000161,flat,507.0402
T0000161,flat,508.95
T0000161,flat,516.6627
T0000161,flat,516.8691
T0000161,flat,517.8424
T0000161,flat,518.3565
T0000161,flat,518.4619
T0000161,flat,521.5186
T0000161,flat,522.4422
T0000161,flat,522.6322
T0000161,flat,523.4718
T0000161,flat,524.5783
T0000161,flat,526.6513
T0000161,short,526.7911
T0000161,flat,527.0133
T0000161,step up,527.5996
T0000161,step down,529.3189
T0000161,flat,529.728
T0000161,flat,530.1852
T0000161,flat,532.2593
T0000161,flat,536.9006
T0000161,flat,537.686
T0000161,flat,537.9517
T0000161,flat,538.2123
T0000161,flat,539.7416
T0000161,flat,541.8014
T0000161,flat,542.8925
T0000161,flat,543.2545
T0000161,flat,543.8059
T0000161,flat,544.1776
T0000161,flat,544.4536
T0000161,flat,544.7495
T0000161,flat,544.9968
T0000161,short-c,545.647
T0000161,step down,545.6849
T0000161,step down,546.2942
T0000161,flat,547.0366
T0000161,flat,547.4339
T0000161,complex,547.6823
T0000161,flat,547.9526
T0000161,flat,548.504
T0000161,flat,551.3702
T0000161,flat-mz,551.5637
T0000161,flat,551.8356
T0000161,flat,552.4439
T0000161,flat-mz,557.5772
T0000161,flat,559.4454
T0000161,flat-mz,559.6574
T0000161,flat,559.9083
T0000161,flat,560.4577
T0000161,flat,560.6374
T0000161,flat,560.9395
T0000161,flat,561.6537
T0000161,flat,562.9127
T0000161,flat,563.5491
T0000161,flat,569.4335
T0000161,step down,574.3984
T0000161,flat,574.5454
T0000161,short,574.7015
T0000161,flat,574.7722
T0000161,short,575.552
T0000161,flat,589.6442
T0000161,flat,590.8905
T0000161,flat,591.1956
T0000161,flat,591.3175
T0000161,flat,591.6549
T0000161,multi-step,591.8873
T0000161,complex,592.4285
T0000161,flat,593.0162
T0000161,flat-z,593.4243
T0000161,flat,593.7515
T0000161,flat,594.4289
T0000161,short,594.8928
T0000161,short,594.9378
T0000161,flat-mz,595.1754
T0000161,flat over flat-z,595.3054
T0000161,flat-z,595.5061
T0000161,flat-mz,595.7478
T0000161,flat-mz,596.0376
T0000161,flat-z under flat,596.3678
T0000161,flat-z,596.889
T0000161,short,597.3975
T0000161,flat,597.9484
T0000161,flat,598.4276
T0000161,flat-mz,598.5827
T0000161,flat under short,598.8474
T0000161,flat,599.0697
T0000161,flat,599.1516
T0000161,flat,599.298
T0000161,flat,599.4705
T0000161,flat,599.7178
T0000161,flat,599.893
T0000161,flat,599.9544
T0000161,complex,600.1213
T0000161,flat,600.3225
T0000161,short,600.9041
T0000161,flat under short,601.0808
T0000161,short,601.8713
T0000161,step down,602.0587
T0000161,flat,602.244
T0000161,short-dr,602.4299
T0000161,complex,602.6491
T0000161,inverted-u,602.88
T0000161,complex,603.1278
T0000161,short,603.416
T0000161,flat,603.5891
T0000161,flat-mz,603.7662
T0000161,flat under short,604.0125
T0000161,short-dr,604.1825
T0000161,short,604.3135
T0000161,flat,605.1312
T0000161,short-dr,605.5122
T0000161,flat,606.807
T0000161,flat under flat,607.4613
T0000161,flat,607.8745
T0000161,flat,609.5789
T0000161,flat,609.7756
T0000161,flat over flat,610.0295
T0000161,flat,610.1289
T0000161,flat,610.2384
T0000161,short,610.2886
T0000161,flat,610.3562
T0000161,flat,610.5036
T0000161,flat,610.7064
T0000161,flat,610.8493
T0000161,flat,610.9957
T0000161,flat,611.1426
T0000161,flat,611.2855
T0000161,upward ramp,611.4483
T0000161,flat,612.1804
T0000161,short,612.7062
T0000161,flat,614.6575
T0000161,short-c,614.934
T0000161,flat under flat,615.107
T0000161,flat-mz,616.2785
T0000161,flat-z,616.6318
T0000161,upward ramp,616.8601
T0000161,upward ramp,617.0618
T0000161,flat-mz,617.4371
T0000161,complex,617.7433
T0000161,flat,618.3424
T0000161,step down,618.3941
T0000161,flat-z,618.5589
T0000161,flat,618.841
T0000161,flat-mz,619.4585
T0000161,flat-mz,620.4108
T0000161,flat,620.9003
T0000161,short,621.0964
T0000161,short-dr,621.4891
T0000161,flat,621.7133
T0000161,step up,621.7881
T0000161,short,621.9602
T0000161,inverted-u,622.1598
T0000161,flat,623.4946
T0000161,flat,623.5371
T0000161,flat,624.8514
T0000161,short-dr,625.0101
T0000161,inverted-u,628.5332
T0000161,flat,628.7651
T0000161,flat,629.6745
T0000161,short,629.8414
T0000161,short,630.7732
T0000161,flat,631.0691
T0000161,flat,631.5305
T0000161,flat,634.8523
T0000161,flat,636.7385
T0000161,short-ur,638.53
T0000161,short,639.2427
T0000161,short,639.5565
T0000161,flat,640.5335
T0000161,flat,649.153
T0000161,flat,685.5603
T0000161,flat,685.825
T0000161,flat,699.6546
T0000161,flat,704.3696
T0000161,flat,704.6845
T0000161,flat,706.0121
T0000161,short,710.8991
T0000161,flat,716.5526
T0000161,flat,716.6336
T0000161,short,724.8368
T0000161,flat,736.0394
T0000161,flat,736.1459
T0000161,flat,736.2478
T0000161,flat,736.4342
T0000161,flat,736.9779
T0000161,flat,737.2907
T0000161,flat,737.903
T0000161,complex,738.3541
T0000161,flat,738.475
T0000161,short-dr,738.7156
T0000161,multi-step,740.3187
T0000161,short,742.103
T0000161,flat,742.5838
T0000161,flat,742.8607
T0000161,flat-mz,743.5402
T0000161,flat,743.7777
T0000161,inverted-u,743.8986
T0000161,flat,744.7777
T0000161,flat,745.1591
T0000161,complex,745.2861
T0000161,flat,745.495
T0000161,flat,745.9501
T0000161,flat,746.6173
T0000161,flat,748.44
T0000161,flat,748.5056
T0000161,complex,748.7493
T0000161,flat,749.0856
T0000161,flat,749.272
T0000161,short-dr,749.4359
T0000161,complex,750.1741
T0000161,flat,750.4429
T0000161,flat,750.6145
T0000161,flat,750.8106
T0000161,flat-z,751.0579
T0000161,short,752.3665
T0000161,flat,761.8477
T0000161,short,762.3807
T0000161,short-c,762.4176
T0000161,flat,762.7934
T0000161,flat,763.1657
T0000161,short,763.3392
T0000161,flat,763.4539
T0000161,short,763.9331
T0000161,flat,767.5089
T0000161,flat,771.9562
T0000161,flat,772.1021
T0000161,short,776.364
T0000161,flat,776.4229
T0000161,flat,776.8386
T0000161,downward ramp,777.0076
T0000161,step up,777.4786
T0000161,flat,777.7592
T0000161,flat,777.963
T0000161,flat,778.4391
T0000161,flat-mz,778.5087
T0000161,step up,778.8078
T0000161,step up,779.1262
T0000161,flat-mz,785.237
T0000161,flat,790.3396
T0000161,flat,790.4783
T0000161,flat-z,790.7286
T0000161,short,791.169
T0000161,flat-z,795.4365
T0000161,flat,795.7171
T0000161,short,795.9541
T0000161,flat,796.9904
T0000161,flat,797.0467
T0000161,flat,797.5905
T0000161,short,797.9125
T0000161,flat-z,798.1992
T0000161,flat,798.4629
T0000161,flat,807.9646
T0000161,short-ur,811.3679
T0000161,short-ur,828.6412
T0000161,flat,828.822
T0000161,short-sd,831.7552
T0000161,flat,837.9806
T0000161,flat,838.1096
T0000161,flat,838.3447
T0000161,flat,850.6116
T0000161,flat,850.8651
T0000161,short,881.6097
T0000161,flat,881.6665
T0000161,flat,882.518
T0000161,flat,883.499
T0000161,flat,883.7683
T0000161,flat,884.5547
T0000199,flat,4.2501
T0000199,flat,4.7426
T0000199,flat,5.293
T0000199,flat,5.5715
T0000199,flat,5.8501
T0000199,flat,17.5784
T0000199,flat,24.0819
T0000199,flat hramx,86.8951
T0000199,flat,87.1321
T0000199,flat,154.4555
T0000199,flat,183.8965
T0000199,flat,184.5928
T0000199,flat-z,192.4341
T0000199,flat,204.7615
T0000199,flat-z,205.0032
T0000199,flat,205.2971
T0000199,flat,205.6401
T0000199,flat,221.2244
T0000199,flat,221.4405
T0000199,flat,232.5872
T0000199,flat,233.0854
T0000199,flat,423.3374
T0000199,flat,449.966
T0000199,short-ur,611.6797
T0000199,short,612.117
T0000199,short,612.1881
T0000199,short,612.4411
T0000199,complex,612.4682
T0000199,short,612.5393
T0000199,flat,612.7744
T0000199,flat,612.8189
T0000199,short,613.6289
T0000199,short,613.8997
T0000199,flat harmx,614.0748
T0000199,short,614.5433
T0000199,short,614.572
T0000199,flat,614.7496
T0000199,flat-z,615.0697
T0000199,flat,615.0999
T0000199,short-ur,615.2662
T0000199,flat,616.6435
T0000199,flat,618.0997
T0000199,flat,678.1527
T0000199,short,736.6553
T0000199,flat,748.1431
T0000199,short,836.054
T0000199,short-c,836.2756
T0000201,flat,2.5989
T0000201,short-c,12.0576
T0000201,flat,18.1473
T0000201,flat,22.7297
T0000201,flat,23.3815
T0000201,short,24.3594
T0000201,flat,27.3116
T0000201,flat,27.4959
T0000201,flat,27.7032
T0000201,short,27.885
T0000201,flat,28.8399
T0000201,flat,29.4927
T0000201,flat,35.0714
T0000201,flat,35.7135
T0000201,short,37.8915
T0000201,short,48.4643
T0000201,short,50.6997
T0000201,flat,50.8692
T0000201,inverted-u,62.3534
T0000201,flat,72.7751
T0000201,flat,72.9502
T0000201,flat,73.1617
T0000201,flat,73.7177
T0000201,short,74.222
T0000201,flat,74.3705
T0000201,flat,74.5405
T0000201,flat,74.7468
T0000201,flat,74.8907
T0000201,flat,75.1308
T0000201,flat,75.4017
T0000201,flat,75.6346
T0000201,flat,75.8743
T0000201,flat,76.0657
T0000201,flat,76.2936
T0000201,flat,76.5143
T0000201,flat,76.7063
T0000201,flat,76.9274
T0000201,flat,77.1133
T0000201,flat,77.313
T0000201,flat,77.4947
T0000201,flat,91.7447
T0000201,flat,92.1082
T0000201,flat,99.8763
T0000201,flat,100.0616
T0000201,flat,100.2844
T0000201,flat-z,100.4963
T0000201,flat,100.717
T0000201,flat-z,100.8834
T0000201,flat-z,101.0949
T0000201,short-ur,121.0301
T0000201,flat,133.5946
T0000201,flat,134.5955
T0000201,flat-mz,134.8029
T0000201,flat,135.0353
T0000201,flat,158.7476
T0000201,flat,163.9976
T0000201,flat,216.644
T0000201,flat,261.3857
T0000201,flat,293.465
T0000201,short,293.6888
T0000201,flat,293.8367
T0000201,flat,295.6067
T0000201,flat,398.233
T0000201,flat,431.0814
T0000201,short-c,486.316
T0000201,flat,543.4281
T0000201,flat,552.3706
T0000201,flat,552.7843
T0000201,flat,553.2543
T0000201,flat,553.5708
T0000201,flat,555.5875
T0000201,flat,567.3062
T0000201,flat,568.9758
T0000201,flat,579.777
T0000201,flat,580.7472
T0000201,flat,581.2582
T0000201,short,594.2528
T0000201,flat,623.6656
T0000201,flat,624.025
T0000201,flat,624.5166
T0000201,short,624.7219
T0000201,inverted-u,624.94
T0000201,flat,624.9835
T0000201,short over flat,625.4248
T0000201,flat,625.7003
T0000201,short,627.0689
T0000201,flat,628.4431
T0000201,flat,628.6791
T0000201,short,629.3887
T0000201,flat,632.3978
T0000201,flat,632.5969
T0000201,flat,633.3342
T0000201,flat,635.3889
T0000201,flat,639.4071
T0000201,flat,639.6585
T0000201,flat,639.8489
T0000201,flat,640.1136
T0000201,flat,640.2775
T0000201,short,640.5299
T0000201,flat,640.6845
T0000201,flat,642.2133
T0000201,flat over flat,642.4801
T0000201,flat,642.7315
T0000201,flat-z,642.9757
T0000201,flat-z,643.3121
T0000201,flat,647.5996
T0000201,step up,649.4981
T0000201,flat,653.6033
T0000201,flat,653.8142
T0000201,flat,653.867
T0000201,short,672.0471
T0000201,short,691.1308
T0000201,short,691.4063
T0000201,flat,705.5872
T0000201,flat,706.0464
T0000201,flat,706.1007
T0000201,flat,707.3961
T0000201,flat,724.5296
T0000201,flat,732.1738
T0000201,flat,732.3054
T0000201,flat,732.7349
T0000201,short,736.6098
T0000201,short,737.0772
T0000201,flat,737.303
T0000201,short-ur,737.8206
T0000201,flat,738.2855
