"unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
1537,"T0000291","trill-c",0.0327,240.3317,NA,47800,48300,50200,48800,50700,50200,NA,NA,51200,NA,NA,53700,53200,52700,53200,53200,49800,53200,52700,53700,53200,53200,53200,53200,NA,63900,NA,NA,NA,68300,69800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,NA,65400,66800,NA,68300,NA,NA,"WK"
1538,"T0000291","trill-c",0.0496,240.9041,NA,65400,65900,NA,67300,67300,66800,NA,NA,NA,NA,68300,67800,NA,NA,64900,68800,NA,NA,NA,64900,NA,66400,NA,NA,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,NA,NA,NA,NA,NA,NA,NA,NA,55600,55600,55600,55100,NA,"WK"
1539,"T0000291","trill",0.0435,241.8385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,63900,NA,63900,65400,64400,NA,"WK"
1540,"T0000291","complex",0.1182,242.2993,56600,56600,56600,56100,56100,56100,56600,57600,58100,58500,59000,59500,59500,59000,59000,58500,58100,57600,57600,57600,58100,57100,56100,NA,NA,NA,NA,NA,53700,54100,54600,55100,NA,55100,54600,54100,53700,53200,NA,52200,NA,NA,NA,NA,NA,51700,53200,54600,54100,NA,"WK"
1541,"T0000291","complex",0.1259,242.583,55600,58100,58500,57100,55600,NA,NA,NA,NA,NA,NA,NA,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54100,54600,54600,53700,53700,53700,54100,54100,54600,54600,54600,54600,55100,54600,54100,53700,53200,53200,52700,NA,52700,52200,51700,51200,"WK"
1542,"T0000291","complex",0.1187,242.8456,NA,45400,NA,46300,46800,NA,NA,51700,52200,53200,53700,53700,53700,53700,53700,53200,53200,53200,54100,53700,54100,54100,54100,54100,54100,NA,NA,NA,54100,54100,54600,55100,55100,55100,54600,54100,54600,NA,NA,NA,NA,NA,NA,50700,NA,NA,NA,NA,NA,NA,"WK"
1543,"T0000291","flat-z",0.1187,243.1165,50700,51700,52700,52700,53200,53200,53700,53700,NA,53700,53200,53200,53200,53200,53200,53200,53200,NA,52200,52700,52200,52700,52700,52700,52200,NA,52700,52700,NA,52700,52200,52200,52200,52200,52200,53200,54100,55100,55100,56100,56100,55600,55600,55600,55600,55100,55100,54100,54100,53700,"WK"
1544,"T0000291","inverted-u",0.0686,243.3781,NA,NA,NA,NA,NA,53200,54100,54100,54600,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,54600,54600,54100,53700,53700,NA,NA,51700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
1545,"T0000291","step up",0.0445,243.6157,NA,46300,NA,NA,NA,NA,NA,NA,NA,NA,52200,NA,52700,53200,53200,NA,NA,51700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46800,46800,46800,46800,46300,NA,NA,NA,NA,NA,75100,74700,NA,NA,NA,NA,NA,"WK"
1546,"T0000291","flat",0.0778,243.8292,NA,46800,46800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46800,46800,46800,46800,46800,46800,46300,46300,46300,46300,46300,46300,46300,46300,46800,46300,46300,46300,45800,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,44900,44900,45400,45400,45400,NA,"WK"
1547,"T0000291","flat-mz under trill",0.215,244.0606,NA,46800,NA,NA,NA,NA,50200,50200,50200,49800,49800,49300,NA,50700,50200,50200,50200,49800,49800,49800,49800,49300,49300,49300,49300,48800,48800,48300,46300,45800,45800,45800,NA,48800,49300,48800,48300,NA,45800,45800,NA,NA,NA,48800,48800,47800,47300,46300,45800,45400,"WK"
1548,"T0000291","flat-z",0.1413,244.4113,NA,46300,NA,NA,50700,50700,50700,50700,NA,50700,50700,50200,50200,50200,50200,NA,49800,49800,49300,49300,49300,48800,48800,48800,48800,48300,48300,47800,47800,48300,47300,47300,46300,45800,45800,45400,45400,45400,NA,44900,44900,44900,NA,44400,43400,43400,43400,43400,NA,NA,"WK"
1549,"T0000291","trill",0.0332,244.6336,66800,67300,NA,66800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,69300,68300,68300,65900,65900,69800,64900,69800,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,66400,69800,69800,69800,69800,70300,63900,69300,68800,NA,NA,NA,"WK"
1550,"T0000291","short",0.0051,247.362,45400,45400,45400,45400,45400,44900,44900,44900,44900,44900,45400,45400,45400,45400,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,NA,NA,NA,NA,NA,"WK"
1551,"T0000291","trill",0.0424,247.4475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,62500,62000,NA,NA,NA,NA,NA,NA,"WK"
1552,"T0000291","trill",0.0348,248.0128,NA,NA,NA,NA,NA,NA,NA,NA,62000,NA,62000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,NA,67800,NA,NA,NA,61500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,68300,67800,67800,NA,NA,"WK"
1553,"T0000291","short-c",0.0035,248.5724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
1554,"T0000291","trill",0.0153,249.858,61000,61000,61000,61000,61500,60500,60500,60500,60500,60000,60500,60500,61000,61000,59500,59000,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58500,58500,59000,59500,59500,59500,59500,59500,59000,59000,58500,57600,"WK"
1555,"T0000291","trill",0.0168,249.9706,46300,46300,45800,46300,46300,46300,46300,46300,46300,45800,45800,45800,NA,NA,NA,NA,NA,NA,NA,NA,44900,44900,44900,NA,NA,NA,NA,NA,NA,NA,61000,61000,61000,60500,60500,63400,62900,62900,63400,62900,62900,62900,NA,NA,62500,NA,NA,NA,NA,NA,"WK"
1556,"T0000291","trill",0.0363,250.1744,NA,45800,45400,NA,NA,NA,NA,NA,NA,NA,48300,62500,62900,62000,NA,32700,61500,62000,60500,60500,NA,NA,NA,NA,NA,62500,62900,62900,63400,62500,NA,NA,64400,64400,63900,63900,NA,NA,NA,NA,NA,50700,50700,51700,51200,45800,46300,48300,NA,NA,"WK"
1557,"T0000291","trill",0.0455,251.2906,47300,47300,49300,49800,49800,NA,NA,65400,65400,65400,NA,NA,NA,NA,NA,NA,64900,64900,64400,64900,NA,NA,NA,NA,NA,NA,NA,NA,64900,66400,65400,65900,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,NA,67300,NA,NA,"WK"
1558,"T0000291","trill-c",0.0276,251.5968,59000,59000,59500,60000,60500,62000,62500,62500,62500,62500,62000,62500,64900,65900,67300,67300,66400,67800,67800,66800,64400,NA,NA,69800,69300,69800,69800,69800,NA,NA,NA,NA,NA,NA,60500,67300,69300,NA,67300,66400,67300,68300,67800,64900,NA,NA,NA,NA,NA,NA,"WK"
1559,"T0000291","trill",0.0414,251.993,NA,44900,46800,46800,62000,60500,60500,61500,64400,65400,62000,64400,63400,NA,60500,63400,65400,65400,65400,62500,63900,66400,66800,67800,NA,NA,NA,NA,62000,64400,67300,68300,63900,63900,65400,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,68800,66400,69800,NA,60500,"WK"
1560,"T0000291","trill",0.0302,252.5818,64900,65400,NA,65400,NA,64900,66800,65900,65900,66400,66400,NA,NA,NA,NA,NA,NA,64900,NA,NA,NA,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,67800,66800,67300,NA,NA,68800,64400,NA,NA,NA,NA,NA,"WK"
1561,"T0000291","trill",0.0245,253.0754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,67300,67300,67300,67300,NA,66800,66800,NA,68300,68800,68800,68300,68800,NA,NA,68300,NA,NA,NA,66400,66800,69300,67800,67300,68800,68300,NA,65400,68800,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
1562,"T0000291","trill-c",0.0343,253.3191,NA,NA,NA,48800,NA,NA,NA,NA,NA,NA,NA,67300,67300,67800,NA,NA,NA,NA,NA,NA,NA,61500,67800,67800,63400,67800,63400,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
1563,"T0000291","flat",0.0209,253.6903,NA,NA,NA,49800,49800,49800,50200,50200,50200,50200,50200,50200,49800,49800,49800,49800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49300,49300,49300,49300,NA,NA,NA,NA,NA,NA,"WK"
1564,"T0000291","trill",0.0343,255.0563,NA,NA,NA,NA,NA,NA,62900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,67800,67800,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,66800,65900,70300,69300,68800,68800,68800,NA,"WK"
1565,"T0000291","trill-c",0.0368,255.3354,NA,49800,49300,49300,49300,49300,49300,NA,52700,53200,53700,53700,53700,53200,NA,66800,66400,NA,65900,65400,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,60500,NA,"WK"
1566,"T0000291","trill",0.0256,256.0896,NA,66400,66800,66400,66400,66400,66800,66400,NA,65900,65900,NA,NA,NA,69300,69300,69300,69300,69800,69300,NA,NA,NA,NA,NA,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,NA,NA,69300,69800,NA,NA,69300,65900,NA,NA,NA,"WK"
1567,"T0000291","trill",0.0291,258.6618,65900,63900,65400,65400,66400,65900,66400,65900,66400,68300,67800,67800,67800,64900,NA,NA,NA,65900,68800,68300,68300,68300,68300,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,67800,69300,69300,69300,69300,69300,69300,68800,68800,NA,64400,NA,"WK"
1568,"T0000291","trill-c",0.0256,258.988,43900,44400,44400,44900,44900,44900,44900,44900,45400,44400,43900,NA,NA,NA,NA,NA,44400,44900,61000,60000,60000,60000,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61000,NA,61500,61500,NA,"WK"
1569,"T0000291","short-c",0.0087,259.1098,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,61000,61000,61000,61500,61500,61500,62900,62900,62900,62900,62900,62900,63400,63400,63400,63400,63400,63400,63400,63400,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62500,62500,NA,"WK"
1570,"T0000291","flat",0.0307,259.2568,NA,97600,97600,NA,98100,98600,98600,98600,98600,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
1571,"T0000291","trill-c",0.0547,259.7411,50700,50700,50700,50700,51200,65400,66800,66800,66800,NA,NA,66400,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,NA,64400,NA,NA,NA,NA,NA,NA,64400,NA,62900,62900,64900,NA,NA,NA,NA,NA,NA,64900,67300,62900,67300,67300,NA,NA,"WK"
1572,"T0000291","trill-c",0.024,259.8702,47800,47800,48800,48300,48800,49800,49300,49300,49300,49300,49300,49300,49800,49800,49800,49800,49800,NA,NA,45800,45800,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,64900,64900,65400,65900,65900,63400,65400,NA,65400,64900,"WK"
1573,"T0000291","short",0.003,260.0785,56100,56100,56100,56100,56100,56100,56100,56100,56100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55100,55100,55100,55100,55100,55100,55100,55100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
1574,"T0000291","trill-c",0.0465,260.4042,NA,NA,NA,NA,52700,NA,53200,53200,53200,52700,NA,NA,52700,NA,NA,NA,NA,NA,67800,67800,67800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,66400,66400,NA,NA,NA,NA,"WK"
1575,"T0000291","short-c",0.0061,261.1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,61500,61500,61500,61500,NA,NA,NA,NA,NA,NA,NA,NA,62000,62000,62000,62000,NA,NA,NA,NA,62900,62900,62900,62900,NA,NA,NA,NA,61500,61500,61500,61500,61500,61500,61500,61500,NA,NA,NA,NA,NA,"WK"
1576,"T0000291","trill-c",0.0337,261.2976,53700,NA,54100,54100,54600,54600,55100,55100,55100,55100,54600,54600,NA,54600,54600,NA,NA,NA,NA,54100,NA,NA,NA,NA,69300,68300,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,68300,68300,68300,67800,67300,NA,"WK"
1577,"T0000291","flat",0.0471,262.2781,54600,54600,54600,54600,54600,54100,54100,53700,NA,NA,NA,53200,53200,53700,53700,53200,53700,53200,53200,53200,53200,53700,54100,53200,53700,53200,53200,53200,53200,NA,NA,52700,NA,NA,NA,53700,53200,53700,53200,52700,52200,52200,51700,51700,51200,51200,51200,51200,51200,NA,"WK"
1578,"T0000291","trill-c",0.0389,262.8336,49300,49300,49300,49800,49800,49800,49800,50200,50200,50200,49800,51200,51200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,68300,66800,NA,65900,NA,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,NA,NA,NA,NA,NA,NA,"WK"
1579,"T0000291","trill",0.0215,263.7752,NA,NA,61500,63400,63900,NA,62900,NA,NA,NA,NA,NA,NA,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63400,63400,63400,62900,63900,NA,NA,62500,NA,62900,62900,63400,63900,63900,62900,NA,NA,NA,NA,NA,"WK"
1580,"T0000291","trill",0.0424,264.4684,NA,NA,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,65400,64900,NA,NA,NA,NA,NA,NA,"WK"
1581,"T0000291","trill-c",0.0373,264.6784,47800,47800,48300,48300,48300,48300,48300,52200,52700,52700,52700,53700,53700,54600,54100,NA,NA,NA,47800,55100,52700,NA,NA,NA,NA,66400,66800,68300,66800,66400,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,43900,66400,NA,NA,NA,NA,NA,NA,"WK"
1582,"T0000291","trill-c",0.0256,264.898,NA,NA,54100,53700,53700,53700,53700,53700,54100,53700,53200,NA,NA,NA,55100,55100,55100,55100,55100,55100,55100,55100,55600,NA,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,65900,65900,65400,65900,65400,65400,65400,"WK"
1583,"T0000291","trill",0.0399,265.2672,62000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,60500,"WK"
1584,"T0000291","trill-c",0.0424,265.4812,48800,NA,NA,49300,48800,NA,47800,47800,NA,47300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,63900,63400,"WK"
1585,"T0000291","short",0.0046,265.5897,70800,70800,70800,70800,70800,70800,70300,70300,70300,70300,70300,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69300,69300,69300,69300,69300,NA,NA,NA,NA,NA,NA,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,65400,"WK"
1586,"T0000291","trill-c over flat-z",0.2242,265.7131,49300,52700,49800,NA,48800,NA,NA,50200,51200,57100,57600,57600,58100,58100,57600,57100,57100,56600,56100,55600,55600,55100,55100,54600,54100,54100,53700,53700,53700,53700,53700,53700,54100,54100,54600,54600,NA,54600,54600,54600,54600,54600,54600,54100,53700,54100,53200,53700,NA,54600,"WK"
1587,"T0000291","flat",0.1607,266.0679,55600,56600,57100,57100,57100,56600,56600,56100,56100,55600,55600,55600,55100,55100,54600,54600,54100,54600,54100,54100,54100,54100,53700,53700,53700,53200,53200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,NA,NA,52200,52200,52200,52200,52200,52700,52700,"WK"
1588,"T0000291","short",0.0056,266.2625,54600,54600,54600,54600,54600,54100,54100,54100,54100,54600,54600,54600,54600,54600,54100,54100,54100,54100,54600,54600,54600,54600,54600,54100,54100,54100,54100,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54100,54100,54100,54100,54100,54100,54100,54100,NA,"WK"
1589,"T0000291","flat-z",0.107,266.4284,55100,55600,55600,55600,55600,55100,55100,55100,55100,55100,55100,54600,54600,54600,54600,54100,54100,54100,54100,53700,53700,53700,53700,53700,53200,NA,53200,52700,51700,51700,51700,NA,NA,NA,47300,46800,NA,46800,NA,NA,46800,46800,46800,46800,46300,46300,45800,46300,46300,NA,"WK"
1590,"T0000291","trill",0.0215,266.7008,NA,NA,NA,58100,58100,58100,58100,NA,NA,NA,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46300,46300,NA,NA,NA,NA,NA,NA,"WK"
1591,"T0000291","trill",0.0501,267.4508,NA,NA,62500,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,NA,NA,NA,NA,NA,NA,NA,NA,67800,50700,65900,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49800,50700,51200,51200,NA,51700,50200,50200,"WK"
1592,"T0000291","trill",0.0465,268.2536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,NA,NA,NA,NA,NA,NA,NA,63900,64400,65400,61500,64400,63900,64900,64900,NA,NA,NA,NA,NA,62500,63900,63900,66800,NA,67800,NA,65900,66400,66400,NA,"WK"
1593,"T0000291","trill-c",0.0706,268.5742,NA,48800,65400,64900,65400,NA,66400,66800,NA,NA,67300,67800,67800,NA,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53700,56100,NA,NA,NA,56100,56100,55600,55600,56100,56100,NA,NA,NA,NA,NA,51700,NA,NA,NA,"WK"
1594,"T0000291","trill",0.0409,269.0339,61000,61500,61500,62000,62000,64900,64900,62500,65400,62000,47300,66400,66800,66800,66800,NA,63400,64400,67800,67800,67300,NA,NA,NA,NA,NA,63400,64900,NA,NA,67300,NA,63900,63400,NA,NA,64900,NA,NA,NA,NA,NA,63400,64900,67800,68800,68300,68300,NA,NA,"WK"
1595,"T0000291","trill",0.0517,269.1988,62900,62500,NA,62900,NA,NA,62500,66400,NA,68800,63400,62900,62500,62500,62500,NA,NA,NA,64400,NA,NA,64400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,49300,NA,55100,54100,53700,53700,NA,NA,NA,53200,54100,54100,52700,54100,53700,NA,54100,"WK"
1596,"T0000291","trill",0.0312,269.5126,NA,56100,NA,NA,NA,59500,60000,60000,60500,59500,NA,NA,NA,NA,NA,61500,NA,61500,NA,62500,NA,NA,NA,NA,NA,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,63400,63400,63900,64400,NA,NA,NA,NA,NA,NA,"WK"
1597,"T0000291","short",0.0087,270.0718,NA,NA,NA,NA,NA,NA,81000,81000,81000,81500,81500,81500,81500,81500,81500,81500,81500,81500,82000,82000,82000,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,"WK"
1598,"T0000291","trill",0.0389,270.1562,63400,NA,NA,NA,NA,NA,NA,66800,65900,64900,NA,66400,NA,67300,66800,67800,NA,NA,NA,NA,NA,NA,63900,NA,NA,66400,NA,66400,68300,67300,67300,NA,NA,NA,NA,NA,NA,NA,NA,61000,NA,66800,66400,66400,66400,66800,NA,NA,NA,NA,"WK"
1599,"T0000291","trill",0.0512,270.3436,60000,60500,60500,NA,60500,NA,65400,65400,65900,65900,65400,65400,NA,NA,NA,NA,NA,NA,NA,NA,65400,65400,NA,NA,NA,NA,NA,NA,NA,NA,64900,NA,NA,66400,65900,64900,NA,NA,NA,NA,NA,NA,60000,64400,NA,65900,64900,65400,NA,66800,"WK"
1600,"T0000291","trill",0.0322,270.5213,NA,65400,65900,65900,66400,66400,66400,66400,66400,NA,65400,64900,NA,NA,NA,NA,65900,47300,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,NA,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
1601,"T0000291","trill-c",0.0512,270.8014,47300,47300,47300,47300,NA,NA,NA,NA,NA,NA,NA,NA,49300,NA,NA,NA,NA,NA,64400,64900,65400,65400,66400,NA,66400,NA,NA,NA,NA,NA,NA,62500,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
1602,"T0000291","flat",0.0174,271.0722,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55100,55100,55600,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,54600,NA,"WK"
1603,"T0000291","flat",0.1448,271.4874,53200,54600,55600,56100,56100,56100,56100,55600,55600,55100,55100,55100,54600,54600,54600,54600,54100,54100,53700,53700,53700,53200,53200,53200,52700,52200,52200,52200,51700,51200,51200,51200,51200,51200,50700,50200,50700,50200,50200,50200,50700,50700,50200,50700,50700,50700,50700,50200,49800,49300,"WK"
1604,"T0000291","trill",0.0517,272.0747,NA,NA,59500,60000,NA,64900,66800,66800,66400,67300,66800,69800,NA,NA,NA,NA,NA,64900,67300,67800,NA,NA,72200,71700,NA,NA,NA,NA,NA,66800,NA,66800,NA,NA,NA,67300,NA,NA,NA,NA,NA,NA,NA,65400,73700,73200,73700,NA,NA,NA,"WK"
1605,"T0000291","trill-c",0.0506,272.2682,46300,46300,46300,45800,45400,47800,48300,48800,48800,48800,48300,47800,47800,NA,48800,NA,NA,NA,62900,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,NA,61000,62900,63400,60000,63400,63400,NA,NA,NA,NA,NA,NA,NA,61500,64400,64400,64900,64900,NA,"WK"
1606,"T0000291","flat",0.0307,274.07,NA,NA,NA,NA,62900,NA,62900,62900,62900,62900,62900,62900,62900,62900,NA,62500,63400,62900,62500,62500,62900,62500,62500,62500,62500,62500,62500,62000,62000,62000,62000,62000,61500,61500,61500,61000,61000,NA,NA,NA,NA,NA,60500,60500,60500,60000,60000,59500,59500,NA,"WK"
1607,"T0000291","inverted-u",0.0174,274.3085,NA,NA,62500,62500,62500,62900,62900,62900,63400,63900,63900,63900,63900,63900,63900,NA,65400,65400,NA,NA,NA,NA,64900,64900,65400,65900,65900,65900,65400,65400,65400,65400,65400,65400,65400,65400,65400,64900,64400,64900,64900,63900,NA,NA,63400,NA,NA,NA,NA,NA,"WK"
1608,"T0000291","short-c",0.0076,274.4202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,64400,NA,NA,NA,63400,63400,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
1609,"T0000291","short",0.0061,274.8431,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60000,60000,60000,60000,NA,NA,NA,NA,60000,"WK"
1610,"T0000291","trill",0.0363,274.9475,65400,66800,66800,65900,NA,NA,NA,66800,66400,NA,NA,NA,NA,NA,NA,NA,NA,63400,65400,66400,65900,66400,65900,65400,66400,66400,65900,65900,66400,NA,NA,NA,NA,NA,NA,NA,NA,62500,66400,NA,66800,67300,64900,NA,NA,NA,NA,NA,NA,NA,"WK"
1611,"T0000291","trill",0.0578,275.2747,62000,65400,65400,65400,66400,NA,NA,NA,NA,NA,67300,68800,68800,NA,68300,69300,NA,NA,NA,NA,64900,NA,66800,66400,66800,NA,NA,NA,NA,NA,NA,NA,NA,NA,71200,NA,NA,NA,NA,NA,NA,NA,NA,71200,70800,NA,NA,NA,NA,NA,"WK"
1612,"T0000291","flat-z under trill",0.0593,275.5855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,NA,59500,47300,NA,NA,46800,NA,47300,65900,47300,66400,NA,NA,NA,NA,NA,64900,64900,NA,65400,64400,NA,NA,NA,NA,NA,63400,63900,63900,63400,NA,NA,"WK"
1613,"T0000291","short-c",0.004,276.2767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61500,61500,61500,61500,61500,61500,62000,62000,62000,62000,62000,62000,62500,62500,62500,62500,62500,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WK"
