"file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50"
"T0000027","short-ur",0.0025,140.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-ur",0.0046,140.4671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300
"T0000027","short",0.004,142.2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-ur",0.0035,143.2739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-ur",0.0035,143.8786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400,86400,86400,86400,86400,86400,86400,86400,86400,86400,86400,86400,86400,86400,NA,NA,NA,NA,NA,NA,NA,86400
"T0000027","short-ur",0.0051,144.5089,NA,NA,NA,NA,NA,86400,86400,86400,86400,86400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89300,89300,89300,89300,89300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-c",0.001,146.6444,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800
"T0000027","short-c",0.004,148.3018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-ur",0.0035,151.9656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-ur",0.0051,159.9667,84400,84400,84400,84400,84400,85400,85400,85400,85400,85400,NA,NA,NA,NA,NA,89300,89300,89300,89300,89300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-ur",0.0035,161.2482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-ur",0.003,163.1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-ur",0.003,163.4503,89300,89300,89300,89300,89300,89300,89300,89300,89300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short",0.004,164.7487,NA,NA,NA,NA,NA,NA,NA,69300,69300,69300,69300,69300,69300,69300,69300,69300,69300,69300,69300,68800,68800,68800,68800,68800,68800,70300,70300,70300,70300,70300,70300,68800,68800,68800,68800,68800,68800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","trill",0.046,169.5047,45400,45800,46300,46300,45800,45400,NA,NA,NA,62000,62000,61500,NA,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","trill",0.0542,170.5364,NA,NA,NA,62500,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,66400,NA,66400,65900,65900,NA,NA,NA,NA,NA,NA,NA,63400,65400,64900
"T0000027","trill",0.0609,170.7182,63400,63400,63400,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,NA,NA,NA,NA,NA,NA,NA,65900,66800,65900,NA,NA,NA,NA,NA,NA,NA,NA,66800,64900,NA
"T0000027","trill-c",0.067,170.8846,NA,NA,NA,NA,NA,NA,49300,49800,49800,50700,50200,49800,49300,49300,NA,NA,50200,49800,NA,NA,NA,50700,50200,65900,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,NA,NA,NA,NA,NA,NA,NA,NA,63900,63900,NA
"T0000027","trill-c",0.0522,171.0407,45800,45800,NA,NA,51200,50700,51200,50700,50200,NA,51200,52700,54100,54600,54600,54600,54100,53200,NA,NA,69300,69300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68300,NA,NA,NA,66400,NA
"T0000027","trill-c",0.0348,171.3187,NA,NA,50200,50700,50700,50700,50200,NA,47800,47300,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52200,67300,67800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","trill",0.0378,171.6864,NA,51700,52200,52200,52200,52200,NA,51200,NA,NA,NA,NA,NA,NA,60500,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","step up",0.0215,172.3156,49800,49800,49800,50200,49800,49800,49800,49800,49800,50200,49800,50200,50700,51700,51700,51700,51700,51700,52200,52200,51700,51200,51200,50700,NA,NA,NA,NA,NA,NA,49300,50200,50200,50200,49800,NA,NA,63900,NA,NA,NA,NA,62500,62500,62900,NA,NA,NA,NA,NA
"T0000027","short",0.002,173.0611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","flat",0.0128,175.723,NA,NA,NA,NA,NA,NA,55100,55100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53700,53700,55100,55100,54100,54100,NA,NA,54600,54600,54600,54600,54600,54600,55600,55600,54600,54600,NA,NA,54100,54100,NA,NA,NA,NA,NA,NA
"T0000027","complex",0.0276,176.6113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55100,NA,NA,NA,55600,NA,NA,NA,54600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","flat",0.0476,176.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55100,NA,54600,NA,NA,NA,NA,54600,NA,NA,NA,55100,55100,NA,55600,55600,55600,55600,NA,NA,NA,NA,NA,56100,NA,NA,NA,NA,NA,NA,NA,NA,NA,57100,NA,NA
"T0000027","complex",0.0245,181.9432,51700,51700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","flat",0.0209,182.0815,NA,NA,NA,NA,NA,NA,53200,53200,53200,53700,53700,NA,NA,NA,53700,54100,54600,54600,54600,54600,54600,54600,NA,55100,NA,NA,NA,55600,55100,55100,54600,54600,55100,54600,54600,54600,54600,54600,54600,54600,54600,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short",0.0046,182.3073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,67800,67800,67800,67800,68300,68300,68300,68300,68300,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short-sd",0.0076,192.8386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,62900,62900,NA,NA,NA,63900,63900,63900,64900,64900,64900,64900,65400,65400,65400,64900,64900,64900,65400,65400,65400,64900
"T0000027","short",0.0056,194.5896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short",0.003,203.7324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","complex",0.1382,216.0394,NA,58500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61500,62000,62500,62500,NA,62900,NA,NA,65900,65900,66400,66400,66800,66800,66800,66800,66400,65900,64900,63400,NA,NA,NA,NA,NA,NA,62000,NA,NA,NA,NA,64400,64400,64400,NA,NA,NA,NA
"T0000027","flat",0.108,216.4096,NA,70300,71200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74700,73700,73700,73700,73700,73700,NA,73200,73200,NA,NA,NA,72700,72200,NA,NA,NA,NA,NA,NA,71200,71200,70800,70800,NA,69800,NA,NA,68800,68800,68800
"T0000027","short",0.001,216.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","flat",0.087,216.7372,NA,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70800,71700,72200,72200,72200,72700,72200,71700,71700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71700,72200,72200,72200,71700,71200,70800,69800,69800,69300,NA,NA
"T0000027","short-ur",0.0051,216.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short",0.0025,219.2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short",0.0035,219.3018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","flat",0.0926,231.2919,NA,41500,41500,41500,NA,41500,NA,41500,NA,NA,NA,NA,NA,NA,NA,41500,41900,41500,41900,41900,41900,41900,41900,41900,41900,41900,NA,NA,41900,41900,42400,42400,41900,41900,41900,41900,NA,41900,41900,41900,41900,41900,41900,41500,41900,41900,41900,NA,NA,NA
"T0000027","flat",0.0885,231.7608,NA,NA,40000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40500,40000,40000,40500,40500,40500,40500,40500,NA,40000,40000,40500,40500,40500,40500,40500,40500,40500,41500,41000,41000,41000,41000,41000,41000,41000,NA,NA,NA,NA
"T0000027","flat",0.0158,232.0122,NA,NA,NA,NA,NA,NA,NA,42400,42400,42400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43400,43900,43900,43900,NA,NA,NA,NA
"T0000027","short",0.0035,236.6115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","short",5e-04,244.5982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","flat",0.0209,250.1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,40500,40500,40500,40500,NA,40500,NA,40500,41000,41000,NA,NA,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,40000,NA,NA,NA
"T0000027","flat",0.024,254.9678,NA,NA,42900,41900,41900,41900,NA,NA,NA,41900,NA,41900,41900,NA,NA,41900,NA,NA,41900,41900,41900,NA,NA,NA,NA,NA,NA,NA,NA,42900,42400,42400,42400,42400,42400,42400,42900,42400,42900,42900,42900,42900,42400,42400,42400,NA,43400,NA,NA,NA
"T0000027","short",0.0071,255.2217,41500,41500,41500,41500,NA,NA,NA,41500,41500,41500,41500,41500,41500,41500,41900,41900,41900,41900,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,NA,NA,NA,NA,41000,41000,41000,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","complex",0.0706,259.7713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,45800,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","flat-z",0.0936,260.0166,NA,NA,NA,NA,45800,45800,45800,NA,45400,45400,44900,NA,NA,42400,NA,84400,42400,41900,41900,42400,41900,41900,41500,41500,41500,41000,NA,NA,NA,NA,NA,NA,NA,41000,NA,NA,41000,41500,41500,41500,41500,41500,NA,41900,41900,41900,41900,41500,NA,40500
"T0000027","flat",0.0256,260.2798,41500,41900,41500,41500,41500,41900,41500,41500,41900,41900,41900,41500,41500,41500,NA,NA,41500,42400,41500,41500,NA,41900,41500,41900,41900,41900,41900,41900,41900,41900,41900,41900,41500,41500,41500,41500,41500,NA,NA,NA,NA,NA,41000,NA,40500,41500,NA,NA,NA,NA
"T0000027","flat-mz",0.1029,265.7817,43400,42900,42900,42900,42900,42900,42900,42900,42900,42900,NA,NA,44900,NA,NA,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,NA,NA,NA,NA
"T0000027","flat",0.088,266.0618,NA,41500,41500,41500,41500,41500,41500,41000,NA,41000,41000,41500,41000,41000,41000,40500,41000,NA,40500,40500,41000,41000,40500,41000,41000,40500,40500,40500,40500,40500,NA,NA,40000,40500,40500,40500,40000,NA,NA,39500,NA,39500,40000,39500,NA,NA,NA,NA,NA,NA
"T0000027","flat",0.0194,269.9653,47800,47800,47800,48300,50200,50200,49800,50200,50200,50200,50200,50200,50200,50700,50700,50700,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700
"T0000027","complex",0.0532,270.1455,39000,NA,42900,43400,44900,44900,44900,45400,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,46300,46800,46800,47300,48300,48800,50700,50700,51200,52200,52200,52200,52200,52700,52700,53200,53200,53200,53200,53200,53200,52700,52200,51700,51200,51200,50200,49800,49800,NA
"T0000027","flat",0.0256,270.3575,NA,41500,42400,42900,42900,NA,43900,44900,NA,45800,46300,46300,46300,46800,47300,47300,47800,47800,47800,47800,47800,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48800,48300,48300,48300,48300,48300,48300,48300,48300,47800,47800,47800,48800,NA,NA,NA,NA,NA,NA
"T0000027","complex",0.1024,270.5479,45800,46800,46300,NA,46800,46800,46800,46800,46300,46300,46300,46300,45800,45800,45400,45400,44400,43400,42900,41900,41500,40500,39500,39500,NA,40000,40000,40500,41000,41000,41000,41500,41000,40500,44900,43900,NA,43900,44900,45800,46800,47300,50700,51200,51200,49300,48300,46800,46800,NA
"T0000027","flat",0.0158,271.6113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52200,52200,52200,51700,51700,51200,50700,50700,NA,NA,NA,49800,49800,49300,NA,NA,NA,NA,NA,NA,NA
"T0000027","flat",0.0363,271.7603,NA,NA,NA,50700,51200,51200,51200,51700,51700,51700,51700,51700,51700,51200,51200,51200,51200,51200,51200,51200,51700,52200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51700,NA,NA,52200,51700,51200,51200,51700,50700,50700,50700,50200
"T0000027","flat",0.0168,272.1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000027","flat",0.0179,272.3113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
