"file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50"
"T0000291","short-c",0.0087,259.1098,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,61000,61000,61000,61500,61500,61500,62900,62900,62900,62900,62900,62900,63400,63400,63400,63400,63400,63400,63400,63400,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62500,62500,NA
"T0000291","flat",0.0307,259.2568,NA,97600,97600,NA,98100,98600,98600,98600,98600,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,99100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","trill-c",0.0547,259.7411,50700,50700,50700,50700,51200,65400,66800,66800,66800,NA,NA,66400,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,NA,64400,NA,NA,NA,NA,NA,NA,64400,NA,62900,62900,64900,NA,NA,NA,NA,NA,NA,64900,67300,62900,67300,67300,NA,NA
"T0000291","trill-c",0.024,259.8702,47800,47800,48800,48300,48800,49800,49300,49300,49300,49300,49300,49300,49800,49800,49800,49800,49800,NA,NA,45800,45800,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,64900,64900,65400,65900,65900,63400,65400,NA,65400,64900
"T0000291","short",0.003,260.0785,56100,56100,56100,56100,56100,56100,56100,56100,56100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55100,55100,55100,55100,55100,55100,55100,55100,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","trill-c",0.0465,260.4042,NA,NA,NA,NA,52700,NA,53200,53200,53200,52700,NA,NA,52700,NA,NA,NA,NA,NA,67800,67800,67800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,66400,66400,NA,NA,NA,NA
"T0000291","short-c",0.0061,261.1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,61500,61500,61500,61500,NA,NA,NA,NA,NA,NA,NA,NA,62000,62000,62000,62000,NA,NA,NA,NA,62900,62900,62900,62900,NA,NA,NA,NA,61500,61500,61500,61500,61500,61500,61500,61500,NA,NA,NA,NA,NA
"T0000291","trill-c",0.0337,261.2976,53700,NA,54100,54100,54600,54600,55100,55100,55100,55100,54600,54600,NA,54600,54600,NA,NA,NA,NA,54100,NA,NA,NA,NA,69300,68300,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,68300,68300,68300,67800,67300,NA
"T0000291","flat",0.0471,262.2781,54600,54600,54600,54600,54600,54100,54100,53700,NA,NA,NA,53200,53200,53700,53700,53200,53700,53200,53200,53200,53200,53700,54100,53200,53700,53200,53200,53200,53200,NA,NA,52700,NA,NA,NA,53700,53200,53700,53200,52700,52200,52200,51700,51700,51200,51200,51200,51200,51200,NA
"T0000291","trill-c",0.0389,262.8336,49300,49300,49300,49800,49800,49800,49800,50200,50200,50200,49800,51200,51200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,68300,66800,NA,65900,NA,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,NA,NA,NA,NA,NA,NA
"T0000291","trill",0.0215,263.7752,NA,NA,61500,63400,63900,NA,62900,NA,NA,NA,NA,NA,NA,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63400,63400,63400,62900,63900,NA,NA,62500,NA,62900,62900,63400,63900,63900,62900,NA,NA,NA,NA,NA
"T0000291","trill",0.0424,264.4684,NA,NA,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,65400,64900,NA,NA,NA,NA,NA,NA
"T0000291","trill-c",0.0373,264.6784,47800,47800,48300,48300,48300,48300,48300,52200,52700,52700,52700,53700,53700,54600,54100,NA,NA,NA,47800,55100,52700,NA,NA,NA,NA,66400,66800,68300,66800,66400,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,43900,66400,NA,NA,NA,NA,NA,NA
"T0000291","trill-c",0.0256,264.898,NA,NA,54100,53700,53700,53700,53700,53700,54100,53700,53200,NA,NA,NA,55100,55100,55100,55100,55100,55100,55100,55100,55600,NA,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,65900,65900,65400,65900,65400,65400,65400
"T0000291","trill",0.0399,265.2672,62000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,60500
"T0000291","trill-c",0.0424,265.4812,48800,NA,NA,49300,48800,NA,47800,47800,NA,47300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,63900,63400
"T0000291","short",0.0046,265.5897,70800,70800,70800,70800,70800,70800,70300,70300,70300,70300,70300,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69300,69300,69300,69300,69300,NA,NA,NA,NA,NA,NA,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,65400
"T0000291","trill-c over flat-z",0.2242,265.7131,49300,52700,49800,NA,48800,NA,NA,50200,51200,57100,57600,57600,58100,58100,57600,57100,57100,56600,56100,55600,55600,55100,55100,54600,54100,54100,53700,53700,53700,53700,53700,53700,54100,54100,54600,54600,NA,54600,54600,54600,54600,54600,54600,54100,53700,54100,53200,53700,NA,54600
"T0000291","flat",0.1607,266.0679,55600,56600,57100,57100,57100,56600,56600,56100,56100,55600,55600,55600,55100,55100,54600,54600,54100,54600,54100,54100,54100,54100,53700,53700,53700,53200,53200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,NA,NA,52200,52200,52200,52200,52200,52700,52700
"T0000291","short",0.0056,266.2625,54600,54600,54600,54600,54600,54100,54100,54100,54100,54600,54600,54600,54600,54600,54100,54100,54100,54100,54600,54600,54600,54600,54600,54100,54100,54100,54100,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54100,54100,54100,54100,54100,54100,54100,54100,NA
"T0000291","flat-z",0.107,266.4284,55100,55600,55600,55600,55600,55100,55100,55100,55100,55100,55100,54600,54600,54600,54600,54100,54100,54100,54100,53700,53700,53700,53700,53700,53200,NA,53200,52700,51700,51700,51700,NA,NA,NA,47300,46800,NA,46800,NA,NA,46800,46800,46800,46800,46300,46300,45800,46300,46300,NA
"T0000291","trill",0.0215,266.7008,NA,NA,NA,58100,58100,58100,58100,NA,NA,NA,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46300,46300,NA,NA,NA,NA,NA,NA
"T0000291","trill",0.0501,267.4508,NA,NA,62500,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,NA,NA,NA,NA,NA,NA,NA,NA,67800,50700,65900,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49800,50700,51200,51200,NA,51700,50200,50200
"T0000291","trill",0.0465,268.2536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,NA,NA,NA,NA,NA,NA,NA,63900,64400,65400,61500,64400,63900,64900,64900,NA,NA,NA,NA,NA,62500,63900,63900,66800,NA,67800,NA,65900,66400,66400,NA
"T0000291","trill-c",0.0706,268.5742,NA,48800,65400,64900,65400,NA,66400,66800,NA,NA,67300,67800,67800,NA,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53700,56100,NA,NA,NA,56100,56100,55600,55600,56100,56100,NA,NA,NA,NA,NA,51700,NA,NA,NA
"T0000291","trill",0.0409,269.0339,61000,61500,61500,62000,62000,64900,64900,62500,65400,62000,47300,66400,66800,66800,66800,NA,63400,64400,67800,67800,67300,NA,NA,NA,NA,NA,63400,64900,NA,NA,67300,NA,63900,63400,NA,NA,64900,NA,NA,NA,NA,NA,63400,64900,67800,68800,68300,68300,NA,NA
"T0000291","trill",0.0517,269.1988,62900,62500,NA,62900,NA,NA,62500,66400,NA,68800,63400,62900,62500,62500,62500,NA,NA,NA,64400,NA,NA,64400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,49300,NA,55100,54100,53700,53700,NA,NA,NA,53200,54100,54100,52700,54100,53700,NA,54100
"T0000291","trill",0.0312,269.5126,NA,56100,NA,NA,NA,59500,60000,60000,60500,59500,NA,NA,NA,NA,NA,61500,NA,61500,NA,62500,NA,NA,NA,NA,NA,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,63400,63400,63900,64400,NA,NA,NA,NA,NA,NA
"T0000291","short",0.0087,270.0718,NA,NA,NA,NA,NA,NA,81000,81000,81000,81500,81500,81500,81500,81500,81500,81500,81500,81500,82000,82000,82000,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500
"T0000291","trill",0.0389,270.1562,63400,NA,NA,NA,NA,NA,NA,66800,65900,64900,NA,66400,NA,67300,66800,67800,NA,NA,NA,NA,NA,NA,63900,NA,NA,66400,NA,66400,68300,67300,67300,NA,NA,NA,NA,NA,NA,NA,NA,61000,NA,66800,66400,66400,66400,66800,NA,NA,NA,NA
"T0000291","trill",0.0512,270.3436,60000,60500,60500,NA,60500,NA,65400,65400,65900,65900,65400,65400,NA,NA,NA,NA,NA,NA,NA,NA,65400,65400,NA,NA,NA,NA,NA,NA,NA,NA,64900,NA,NA,66400,65900,64900,NA,NA,NA,NA,NA,NA,60000,64400,NA,65900,64900,65400,NA,66800
"T0000291","trill",0.0322,270.5213,NA,65400,65900,65900,66400,66400,66400,66400,66400,NA,65400,64900,NA,NA,NA,NA,65900,47300,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,NA,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","trill-c",0.0512,270.8014,47300,47300,47300,47300,NA,NA,NA,NA,NA,NA,NA,NA,49300,NA,NA,NA,NA,NA,64400,64900,65400,65400,66400,NA,66400,NA,NA,NA,NA,NA,NA,62500,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","flat",0.0174,271.0722,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55100,55100,55600,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,54600,NA
"T0000291","flat",0.1448,271.4874,53200,54600,55600,56100,56100,56100,56100,55600,55600,55100,55100,55100,54600,54600,54600,54600,54100,54100,53700,53700,53700,53200,53200,53200,52700,52200,52200,52200,51700,51200,51200,51200,51200,51200,50700,50200,50700,50200,50200,50200,50700,50700,50200,50700,50700,50700,50700,50200,49800,49300
"T0000291","trill",0.0517,272.0747,NA,NA,59500,60000,NA,64900,66800,66800,66400,67300,66800,69800,NA,NA,NA,NA,NA,64900,67300,67800,NA,NA,72200,71700,NA,NA,NA,NA,NA,66800,NA,66800,NA,NA,NA,67300,NA,NA,NA,NA,NA,NA,NA,65400,73700,73200,73700,NA,NA,NA
"T0000291","trill-c",0.0506,272.2682,46300,46300,46300,45800,45400,47800,48300,48800,48800,48800,48300,47800,47800,NA,48800,NA,NA,NA,62900,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,NA,61000,62900,63400,60000,63400,63400,NA,NA,NA,NA,NA,NA,NA,61500,64400,64400,64900,64900,NA
"T0000291","flat",0.0307,274.07,NA,NA,NA,NA,62900,NA,62900,62900,62900,62900,62900,62900,62900,62900,NA,62500,63400,62900,62500,62500,62900,62500,62500,62500,62500,62500,62500,62000,62000,62000,62000,62000,61500,61500,61500,61000,61000,NA,NA,NA,NA,NA,60500,60500,60500,60000,60000,59500,59500,NA
"T0000291","inverted-u",0.0174,274.3085,NA,NA,62500,62500,62500,62900,62900,62900,63400,63900,63900,63900,63900,63900,63900,NA,65400,65400,NA,NA,NA,NA,64900,64900,65400,65900,65900,65900,65400,65400,65400,65400,65400,65400,65400,65400,65400,64900,64400,64900,64900,63900,NA,NA,63400,NA,NA,NA,NA,NA
"T0000291","short-c",0.0076,274.4202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,64400,NA,NA,NA,63400,63400,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","short",0.0061,274.8431,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60000,60000,60000,60000,NA,NA,NA,NA,60000
"T0000291","trill",0.0363,274.9475,65400,66800,66800,65900,NA,NA,NA,66800,66400,NA,NA,NA,NA,NA,NA,NA,NA,63400,65400,66400,65900,66400,65900,65400,66400,66400,65900,65900,66400,NA,NA,NA,NA,NA,NA,NA,NA,62500,66400,NA,66800,67300,64900,NA,NA,NA,NA,NA,NA,NA
"T0000291","trill",0.0578,275.2747,62000,65400,65400,65400,66400,NA,NA,NA,NA,NA,67300,68800,68800,NA,68300,69300,NA,NA,NA,NA,64900,NA,66800,66400,66800,NA,NA,NA,NA,NA,NA,NA,NA,NA,71200,NA,NA,NA,NA,NA,NA,NA,NA,71200,70800,NA,NA,NA,NA,NA
"T0000291","flat-z under trill",0.0593,275.5855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,NA,59500,47300,NA,NA,46800,NA,47300,65900,47300,66400,NA,NA,NA,NA,NA,64900,64900,NA,65400,64400,NA,NA,NA,NA,NA,63400,63900,63900,63400,NA,NA
"T0000291","short-c",0.004,276.2767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61500,61500,61500,61500,61500,61500,62000,62000,62000,62000,62000,62000,62500,62500,62500,62500,62500,62500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","trill",0.0327,276.8112,NA,NA,NA,NA,NA,NA,NA,NA,79100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,48300,65400,62000,62000,62000,61500,61500,NA,NA,63900,NA,65900,NA,NA,NA,NA,46800,49800,64900,66400,NA,64400,64400,64400,64400,62500,NA,NA,NA,NA
"T0000291","trill",0.0445,276.9925,58500,59500,59500,59000,NA,59500,59500,59500,NA,NA,NA,NA,54600,62500,62000,62000,NA,NA,NA,62000,NA,NA,NA,NA,NA,48300,62500,62500,62000,62000,65900,64900,62000,62500,NA,NA,NA,37100,NA,62900,62900,63400,63900,63900,62900,67300,43400,44400,NA,NA
"T0000291","trill-f",0.0184,277.144,NA,NA,48300,48300,48300,48800,48800,48300,48300,48800,48800,49300,49300,49300,49300,49300,49300,49300,48800,48800,48800,48800,48300,48300,48800,48300,48300,48300,48300,48800,48800,48800,48800,49800,49800,NA,50700,51200,51200,51200,51200,51200,51200,52200,52200,51200,51200,51200,NA,NA
"T0000291","trill",0.0404,277.3171,NA,53700,NA,NA,NA,NA,NA,58500,62000,61500,61500,61500,56600,56100,64400,64400,64400,NA,NA,NA,NA,NA,NA,64400,67800,70800,70800,70800,70300,62900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,66400,63400,65900,65400,64900,65400,40500,NA,NA
"T0000291","trill",0.0322,277.6304,NA,60500,61500,61500,NA,NA,61500,63400,61000,62900,NA,NA,NA,NA,NA,NA,NA,NA,63900,NA,NA,NA,61000,61000,61000,NA,61500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,NA,NA,NA,NA,NA,51200,51200,50700,NA,NA,NA
"T0000291","flat",0.0133,278.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50700,NA,NA,50700,50700,50700,50700,50700,50700,50700,50700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","inverted-u",0.0199,278.3103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54600,54600,54600,55100,54600,55100,54600,54600,54600,55100,54600,55100,55100,NA,NA,NA,NA,NA,NA,53200,53200,53200,53200,53200,53200,NA,52700,52700,NA,NA,NA,NA
"T0000291","upward ramp",0.0235,278.5863,NA,NA,NA,NA,NA,NA,77100,77600,77600,77600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85400,84900,NA,NA,NA,NA,NA,83900,NA,NA,NA
"T0000291","flat-z",0.0803,279.0174,NA,NA,50700,NA,51200,51200,51200,51200,51200,51200,51200,51200,51200,50700,50700,NA,50200,50200,49800,NA,NA,48300,NA,NA,46800,47300,47300,46300,46300,46300,46300,46300,45800,45800,45800,NA,NA,NA,44900,44900,NA,44900,44900,NA,NA,NA,NA,NA,NA,NA
"T0000291","trill",0.0199,279.3989,60000,60000,61500,60500,60500,60500,61500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,NA,62500,62500,62900,62900,63400,63400,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","short",0.0061,279.4583,NA,NA,NA,NA,NA,45800,45800,45800,45800,46300,46300,46300,46300,46300,46300,46300,46300,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,45400,45400,45400,45400,45400,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","trill",0.0384,279.6958,60500,61000,60500,60500,60500,60000,63400,63900,63900,63400,NA,NA,NA,NA,NA,65900,65400,NA,NA,NA,NA,NA,64400,64400,65900,63400,63900,64900,65400,63400,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,63400,NA,NA,64900,63900,63900,66400,65400,NA,NA
"T0000291","trill",0.0194,280.0153,62000,62000,61500,61500,61500,61500,63900,62500,61500,61500,64400,64900,65400,64900,64900,62500,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,60500,63900,65400,65900,65900,65900,65900,66400,66400,66400,66400,66800,66800,66800,65400,65900,65900,NA
"T0000291","trill",0.0399,280.1464,59500,59500,61000,61500,61500,62000,61000,62500,61500,NA,63900,65900,65400,64900,65400,65900,NA,64900,65400,NA,NA,NA,NA,NA,NA,NA,66400,NA,65400,64900,64900,64400,64900,NA,64900,NA,NA,NA,NA,NA,64400,65400,64900,65400,65900,66400,NA,66400,NA,NA
"T0000291","trill",0.0563,280.2969,66800,NA,73200,72700,72200,NA,NA,NA,NA,62000,64900,65900,75100,64900,NA,62900,NA,NA,NA,NA,NA,66800,NA,NA,64900,NA,NA,NA,NA,NA,NA,62900,67800,64900,64400,NA,NA,NA,NA,NA,NA,NA,NA,62900,65400,69300,68800,65400,NA,NA
"T0000291","trill-c",0.0424,280.4741,NA,NA,NA,47800,48300,48300,47800,NA,NA,NA,NA,NA,NA,65400,65400,65400,65400,66800,65400,65400,64400,65400,NA,NA,NA,NA,NA,NA,64400,65900,65900,65900,65900,65900,65400,65400,65400,NA,NA,NA,NA,NA,NA,NA,63400,64400,63900,63400,63900,NA
"T0000291","trill",0.0445,280.9779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,65400,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,65400,65400,64900,64900,65400,65400,65400,65400,NA,NA,NA,NA,NA,62500,65900,NA,NA,66400,NA,NA,NA
"T0000291","trill",0.0404,281.3009,NA,56100,NA,NA,58500,58100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61000,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61500,61500,61500,61500,61500,62000,NA
"T0000291","trill",0.0348,282.9936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69800,NA,NA,NA,NA,76600,68800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,70300,69300,72700,72700,NA,NA,68800,65400,66400,NA
"T0000291","trill",0.0337,283.3704,68800,NA,NA,70800,70800,70800,72700,71700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,67300,66400,73200,NA,72200,72200,72700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,64400,66800,66800,66400,65400,65400,NA,NA,NA
"T0000291","trill",0.0384,283.8307,NA,NA,NA,NA,NA,NA,NA,NA,64900,63900,63900,63900,NA,NA,NA,67300,NA,NA,NA,NA,NA,NA,NA,65900,65400,64900,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59500,NA,65400,64400,63900,63900,NA,NA,NA
"T0000291","short",0.0056,284.2081,NA,NA,NA,NA,NA,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,59500,59500,59500,59500,59500,59500,59500,59500,59500,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","step up",0.0327,285.0862,NA,NA,NA,NA,NA,57100,57100,57600,57100,57100,NA,NA,NA,NA,NA,NA,NA,NA,58100,57600,57600,57600,57100,57100,57100,56600,56600,56100,56600,56100,55100,NA,NA,NA,NA,NA,NA,NA,NA,NA,84400,84400,84400,83900,83900,83900,83900,83400,83400,83000
"T0000291","trill",0.0204,287.1198,59000,59000,60000,56100,59000,NA,NA,58500,59500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,61000,62000,62000,60500,61500,62000,62500,62500,62500,61500,62500,62500,61500
"T0000291","trill",0.0573,288.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,59500,60500,67800,67800,72200,72700,NA,NA,NA,NA,62500,63900,63900,62000,63900,63900,NA,NA,NA,NA,62900,64400,64400,60000,64400,63900,63400,64400,NA,NA,47300,65900,65900,61500,61500,65900,65900,NA,NA,NA,NA
"T0000291","trill",0.044,288.237,55100,NA,NA,NA,NA,57600,56600,57100,NA,NA,NA,NA,57600,57600,57100,57100,NA,NA,54600,NA,NA,NA,NA,NA,NA,NA,58100,58500,58500,NA,NA,58500,58500,58500,NA,NA,NA,NA,NA,NA,NA,NA,41500,44400,44900,44400,43900,NA,NA,NA
"T0000291","trill",0.0327,288.6389,56600,56600,56600,57100,NA,56100,NA,56600,57600,NA,NA,NA,NA,NA,NA,NA,NA,59500,59500,58500,58500,58500,NA,NA,NA,58100,58100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57600,58500,57100,58500,56600,56600,56600,NA,56100,NA,NA
"T0000291","trill",0.0404,289.0301,50700,51700,51700,51700,67300,67300,67300,66800,66800,NA,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42900,NA
"T0000291","short",0.003,289.1094,55600,55600,55600,55600,55600,55600,55600,55600,55600,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","trill",0.0353,289.3701,NA,NA,NA,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43400,NA,NA,62000,NA,NA,NA,62900,NA,62500,NA,NA,NA,NA,NA,NA,NA,61500,62500,62500,62900,62900,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","short",0.0051,289.9251,NA,NA,NA,NA,NA,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","short",0.004,290.1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,64400,64400,64400,64400,64400,64400,NA,NA,NA,NA,NA,NA,63900,63900,63900,63900,63900,63900,63400,63400,63400,63400,63400,63400,NA
"T0000291","short-c",0.0066,290.5164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72700,72700,72700,72700,72700,72700,72700,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69800
"T0000291","short-ur",0.0056,290.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000291","short",0.0112,291.4856,NA,NA,NA,54600,54600,54600,54600,54600,54600,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100
"T0000291","short",0.0051,291.5195,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57600,57600,57600,57600,57600,57100,57100,57100,57100,57100,57600,57600,57600,57600,57600,NA,NA,NA,NA,56600
